
AmmoMissileLargeAntimatterAdvancedPrecision,200000000,66.22,0,33.11
AmmoMissileLargeAntimatterUncommon,200000000,53.57,0,26.78
AmmoMissileLargeKineticAdvancedAgile,200000000,74.38,0,37.19
AmmoMissileLargeKineticAdvancedDefense,200000000,74.02,0,37.01
AmmoMissileLargeKineticAdvancedHeavy,200000000,76.68,0,38.34
AmmoMissileLargeKineticAdvancedPrecision,200000000,74.5,0,37.25
AmmoMissileLargeKineticUncommon,200000000,60.02,0,30.01
AmmoMissileMediumAntimatterAdvancedAgile,200000000,13.46,0,6.73
AmmoMissileMediumAntimatterAdvancedDefense,200000000,13.29,0,6.64
AmmoMissileMediumAntimatterAdvancedHeavy,200000000,14.47,0,7.24
AmmoMissileMediumAntimatterAdvancedPrecision,200000000,13.5,0,6.75
AmmoMissileMediumAntimatterUncommon,200000000,10.48,0,5.24
AmmoMissileMediumKineticAdvancedAgile,200000000,17.07,0,8.54
AmmoMissileMediumKineticAdvancedDefense,200000000,16.93,0,8.46
AmmoMissileMediumKineticAdvancedHeavy,200000000,18.08,0,9.04
AmmoMissileMediumKineticAdvancedPrecision,200000000,17.12,0,8.56
AmmoMissileMediumKineticUncommon,200000000,13.31,0,6.66
AmmoMissileSmallAntimatterAdvancedAgile,200000000,3.89,0,1.94
AmmoMissileSmallAntimatterAdvancedDefense,200000000,3.82,0,1.91
AmmoMissileSmallAntimatterAdvancedHeavy,200000000,4.32,0,2.16
AmmoMissileSmallAntimatterAdvancedPrecision,200000000,3.91,0,1.96
AmmoMissileSmallAntimatterUncommon,200000000,2.92,0,1.46
AmmoMissileSmallKineticAdvancedAgile,200000000,5.44,0,2.72
AmmoMissileSmallKineticAdvancedDefense,200000000,5.38,0,2.69
AmmoMissileSmallKineticAdvancedHeavy,200000000,5.87,0,2.94
AmmoMissileSmallKineticAdvancedPrecision,200000000,5.45,0,2.72
AmmoMissileSmallKineticUncommon,200000000,4.13,0,2.06
AmmoRailgunExtraSmallAntimatterAdvancedAgile,200000000,3.06,0,1.53
AmmoRailgunExtraSmallAntimatterAdvancedDefense,200000000,3.03,0,1.52
AmmoRailgunExtraSmallAntimatterAdvancedHeavy,200000000,3.24,0,1.62
AmmoRailgunExtraSmallAntimatterAdvancedPrecision,200000000,3.08,0,1.54
AmmoRailgunExtraSmallAntimatterUncommon,200000000,2.41,0,1.2
AmmoRailgunExtraSmallElectromagneticAdvancedAgile,200000000,4.23,0,2.12
AmmoRailgunExtraSmallElectromagneticAdvancedDefense,200000000,4.2,0,2.1
AmmoRailgunExtraSmallElectromagneticAdvancedHeavy,200000000,4.41,0,2.2
AmmoRailgunExtraSmallElectromagneticAdvancedPrecision,200000000,4.24,0,2.12
AmmoRailgunExtraSmallElectromagneticUncommon,200000000,3.32,0,1.66
AmmoRailgunLargeAntimatterAdvancedAgile,200000000,190,0,95
AmmoRailgunLargeAntimatterAdvancedDefense,200000000,189,0,94.5
AmmoRailgunLargeAntimatterAdvancedHeavy,200000000,192,0,96
AmmoRailgunLargeAntimatterAdvancedPrecision,200000000,190,0,95
AmmoRailgunLargeAntimatterUncommon,200000000,154,0,77
AmmoRailgunLargeElectromagneticAdvancedAgile,200000000,205,0,102.5
AmmoRailgunLargeElectromagneticAdvancedDefense,200000000,204,0,102
AmmoRailgunLargeElectromagneticAdvancedHeavy,200000000,207,0,103.5
AmmoRailgunLargeElectromagneticAdvancedPrecision,200000000,205,0,102.5
AmmoRailgunLargeElectromagneticUncommon,200000000,166,0,83
AmmoRailgunMediumAntimatterAdvancedAgile,200000000,34.54,0,17.27
AmmoRailgunMediumAntimatterAdvancedDefense,200000000,34.4,0,17.2
AmmoRailgunMediumAntimatterAdvancedHeavy,200000000,35.55,0,17.77
AmmoRailgunMediumAntimatterAdvancedPrecision,200000000,34.61,0,17.3
AmmoRailgunMediumAntimatterUncommon,200000000,27.79,0,13.9
AmmoRailgunMediumElectromagneticAdvancedAgile,200000000,41.12,0,20.56
AmmoRailgunMediumElectromagneticAdvancedDefense,200000000,40.95,0,20.48
AmmoRailgunMediumElectromagneticAdvancedHeavy,200000000,42.13,0,21.06
AmmoRailgunMediumElectromagneticAdvancedPrecision,200000000,41.16,0,20.58
AmmoRailgunMediumElectromagneticUncommon,200000000,32.86,0,16.43
AmmoRailgunSmallAntimatterAdvancedAgile,200000000,8.93,0,4.46
AmmoRailgunSmallAntimatterAdvancedDefense,200000000,8.87,0,4.43
AmmoRailgunSmallAntimatterAdvancedHeavy,200000000,9.36,0,4.68
AmmoRailgunSmallAntimatterAdvancedPrecision,200000000,8.95,0,4.47
AmmoRailgunSmallAntimatterUncommon,200000000,7.08,0,3.54
AmmoRailgunSmallElectromagneticAdvancedAgile,200000000,11.74,0,5.87
AmmoRailgunSmallElectromagneticAdvancedDefense,200000000,11.68,0,5.84
AmmoRailgunSmallElectromagneticAdvancedHeavy,200000000,12.17,0,6.08
AmmoRailgunSmallElectromagneticAdvancedPrecision,200000000,11.75,0,5.88
AmmoRailgunSmallElectromagneticUncommon,200000000,9.26,0,4.63
AmmoStasisExtraSmall,200000000,5.95,0,2.98
AmmoStasisLarge,200000000,258,0,129
AmmoStasisMedium,200000000,71.4,0,35.7
AmmoStasisSmall,200000000,15.3,0,7.65
FireworkBallBlue,200000000,0.6,0,0.3
FireworkBallGold,200000000,0.6,0,0.3
FireworkBallGreen,200000000,0.6,0,0.3
FireworkBallPurple,200000000,0.6,0,0.3
FireworkBallRed,200000000,0.6,0,0.3
FireworkBallSilver,200000000,0.6,0,0.3
FireworkPalmtreeBlue,200000000,0.6,0,0.3
FireworkPalmtreeGold,200000000,0.6,0,0.3
FireworkPalmtreeGreen,200000000,0.6,0,0.3
FireworkPalmtreePurple,200000000,0.6,0,0.3
FireworkPalmtreeRed,200000000,0.6,0,0.3
FireworkPalmtreeSilver,200000000,0.6,0,0.3
FireworkRingBlue,200000000,0.6,0,0.3
FireworkRingGold,200000000,0.6,0,0.3
FireworkRingGreen,200000000,0.6,0,0.3
FireworkRingPurple,200000000,0.6,0,0.3
FireworkRingRed,200000000,0.6,0,0.3
FireworkRingSilver,200000000,0.6,0,0.3
FireworkShowerBlue,200000000,0.6,0,0.3
FireworkShowerGold,200000000,0.6,0,0.3
FireworkShowerGreen,200000000,0.6,0,0.3
FireworkShowerPurple,200000000,0.6,0,0.3
FireworkShowerRed,200000000,0.6,0,0.3
FireworkShowerSilver,200000000,0.6,0,0.3
Plasma1,200000000,8000,0,4000
Plasma10,200000000,8000,0,4000
Plasma2,200000000,8000,0,4000
Plasma3,200000000,8000,0,4000
Plasma4,200000000,8000,0,4000
Plasma5,200000000,8000,0,4000
Plasma6,200000000,8000,0,4000
Plasma7,200000000,8000,0,4000
Plasma8,200000000,8000,0,4000
Plasma9,200000000,8000,0,4000
LithiumScrap,200000000,0.95,0,0.48
NickelScrap,200000000,16.04,0,8.02
SilverScrap,200000000,18.88,0,9.44
SulfurScrap,200000000,3.27,0,1.64
AluminiumScrap,200000000,3.24,0,1.62
CarbonScrap,200000000,2.72,0,1.36
IronScrap,200000000,9.42,200000000,1000000
SiliconScrap,200000000,2.8,0,1.4
ManganeseScrap,200000000,9.02,0,4.51
NiobiumScrap,200000000,12.91,0,6.46
TitaniumScrap,200000000,10.92,0,5.46
VanadiumScrap,200000000,16.68,0,8.34
CobaltScrap,200000000,18.16,0,9.08
FluorineScrap,200000000,3.46,0,1.73
GoldScrap,200000000,39.37,0,19.68
ScandiumScrap,200000000,6.09,0,3.04
CalciumScrap,200000000,2.23,0,1.12
ChromiumScrap,200000000,10.35,0,5.18
CopperScrap,200000000,12.9,0,6.45
SodiumScrap,200000000,1.4,0,0.7
WarpCellStandard,200000000,1.8,0,0.9
BaseShieldGenerator,200000000,469200,0,234600
RadarPVPLarge,200000000,12700,0,6350
RadarPVPMedium,200000000,3646,0,1823
RadarPVPSmall,200000000,701,0,350.5
RadarPVPSpaceLarge,200000000,24000,0,12000
RadarPVPSpaceLargePhasedarray3,200000000,30000,0,15000
RadarPVPSpaceLargePhasedarray4,200000000,34000,0,17000
RadarPVPSpaceLargePhasedarray5,200000000,40000,0,20000
RadarPVPSpaceLargeProtected3,200000000,30000,0,15000
RadarPVPSpaceLargeProtected4,200000000,34000,0,17000
RadarPVPSpaceLargeProtected5,200000000,40000,0,20000
RadarPVPSpaceLargeQuickwired3,200000000,30000,0,15000
RadarPVPSpaceLargeQuickwired4,200000000,34000,0,17000
RadarPVPSpaceLargeQuickwired5,200000000,40000,0,20000
RadarPVPSpaceMedium,200000000,3945,0,1972.5
RadarPVPSpaceMediumPhasedarray3,200000000,4931,0,2465.5
RadarPVPSpaceMediumPhasedarray4,200000000,5588,0,2794
RadarPVPSpaceMediumPhasedarray5,200000000,6574,0,3287
RadarPVPSpaceMediumProtected3,200000000,4931,0,2465.5
RadarPVPSpaceMediumProtected4,200000000,5588,0,2794
RadarPVPSpaceMediumProtected5,200000000,6574,0,3287
RadarPVPSpaceMediumQuickwired3,200000000,4931,0,2465.5
RadarPVPSpaceMediumQuickwired4,200000000,5588,0,2794
RadarPVPSpaceMediumQuickwired5,200000000,6574,0,3287
RadarPVPSpaceSmall,200000000,700,0,350
RadarPVPSpaceSmallPhasedarray3,200000000,875,0,437.5
RadarPVPSpaceSmallPhasedarray4,200000000,991,0,495.5
RadarPVPSpaceSmallPhasedarray5,200000000,1166,0,583
RadarPVPSpaceSmallProtected3,200000000,875,0,437.5
RadarPVPSpaceSmallProtected4,200000000,991,0,495.5
RadarPVPSpaceSmallProtected5,200000000,1166,0,583
RadarPVPSpaceSmallQuickwired3,200000000,875,0,437.5
RadarPVPSpaceSmallQuickwired4,200000000,991,0,495.5
RadarPVPSpaceSmallQuickwired5,200000000,1166,0,583
RepairUnit,200000000,76800,0,38400
ShieldGeneratorExtraSmall,200000000,1005,0,502.5
ShieldGeneratorExtraSmallAdjuster,200000000,1025,0,512.5
ShieldGeneratorExtraSmallAdjuster5,200000000,1085,0,542.5
ShieldGeneratorExtraSmallFlat,200000000,1139,0,569.5
ShieldGeneratorExtraSmallFlat5,200000000,1340,0,670
ShieldGeneratorExtraSmallVenter,200000000,1139,0,569.5
ShieldGeneratorExtraSmallVenter5,200000000,1340,0,670
ShieldGeneratorLarge,200000000,300000,0,150000
ShieldGeneratorLargeAdjuster,200000000,306000,0,153000
ShieldGeneratorLargeAdjuster5,200000000,324000,0,162000
ShieldGeneratorLargeFlat,200000000,340000,0,170000
ShieldGeneratorLargeFlat5,200000000,400000,0,200000
ShieldGeneratorLargeVenter,200000000,340000,0,170000
ShieldGeneratorLargeVenter5,200000000,400000,0,200000
ShieldGeneratorMedium,200000000,63000,0,31500
ShieldGeneratorMediumAdjuster,200000000,64300,0,32150
ShieldGeneratorMediumAdjuster5,200000000,68000,0,34000
ShieldGeneratorMediumFlat,200000000,71400,0,35700
ShieldGeneratorMediumFlat5,200000000,84000,0,42000
ShieldGeneratorMediumVenter,200000000,71400,0,35700
ShieldGeneratorMediumVenter5,200000000,84000,0,42000
ShieldGeneratorSmall,200000000,9000,0,4500
ShieldGeneratorSmallAdjuster,200000000,9180,0,4590
ShieldGeneratorSmallAdjuster5,200000000,9720,0,4860
ShieldGeneratorSmallFlat,200000000,10200,0,5100
ShieldGeneratorSmallFlat5,200000000,12000,0,6000
ShieldGeneratorSmallVenter,200000000,10200,0,5100
ShieldGeneratorSmallVenter5,200000000,12000,0,6000
TransponderUnit,200000000,510,0,255
StasisWeaponExtraSmall,200000000,510,0,255
StasisWeaponLarge,200000000,46900,0,23450
StasisWeaponMedium,200000000,7140,0,3570
StasisWeaponSmall,200000000,1428,0,714
WeaponCannonExtraSmall1,200000000,228,0,114
WeaponCannonExtraSmallAgile3,200000000,285,0,142.5
WeaponCannonExtraSmallAgile4,200000000,323,0,161.5
WeaponCannonExtraSmallAgile5,200000000,380,0,190
WeaponCannonExtraSmallDefense3,200000000,285,0,142.5
WeaponCannonExtraSmallDefense4,200000000,323,0,161.5
WeaponCannonExtraSmallDefense5,200000000,380,0,190
WeaponCannonExtraSmallHeavy3,200000000,285,0,142.5
WeaponCannonExtraSmallHeavy4,200000000,323,0,161.5
WeaponCannonExtraSmallHeavy5,200000000,380,0,190
WeaponCannonExtraSmallPrecision3,200000000,285,0,142.5
WeaponCannonExtraSmallPrecision4,200000000,323,0,161.5
WeaponCannonExtraSmallPrecision5,200000000,380,0,190
WeaponCannonLarge1,200000000,36600,0,18300
WeaponCannonLargeAgile3,200000000,45700,0,22850
WeaponCannonLargeAgile4,200000000,51800,0,25900
WeaponCannonLargeAgile5,200000000,61000,0,30500
WeaponCannonLargeDefense3,200000000,45700,0,22850
WeaponCannonLargeDefense4,200000000,51800,0,25900
WeaponCannonLargeDefense5,200000000,61000,0,30500
WeaponCannonLargeHeavy3,200000000,45700,0,22850
WeaponCannonLargeHeavy4,200000000,51800,0,25900
WeaponCannonLargeHeavy5,200000000,61000,0,30500
WeaponCannonLargePrecision3,200000000,45700,0,22850
WeaponCannonLargePrecision4,200000000,51800,0,25900
WeaponCannonLargePrecision5,200000000,61000,0,30500
WeaponCannonMedium1,200000000,6804,0,3402
WeaponCannonMediumAgile3,200000000,8505,0,4252.5
WeaponCannonMediumAgile4,200000000,9639,0,4819.5
WeaponCannonMediumAgile5,200000000,11300,0,5650
WeaponCannonMediumDefense3,200000000,8505,0,4252.5
WeaponCannonMediumDefense4,200000000,9639,0,4819.5
WeaponCannonMediumDefense5,200000000,11300,0,5650
WeaponCannonMediumHeavy3,200000000,8505,0,4252.5
WeaponCannonMediumHeavy4,200000000,9639,0,4819.5
WeaponCannonMediumHeavy5,200000000,11300,0,5650
WeaponCannonMediumPrecision3,200000000,8505,0,4252.5
WeaponCannonMediumPrecision4,200000000,9639,0,4819.5
WeaponCannonMediumPrecision5,200000000,11300,0,5650
WeaponCannonSmall1,200000000,744,0,372
WeaponCannonSmallAgile3,200000000,931,0,465.5
WeaponCannonSmallAgile4,200000000,1055,0,527.5
WeaponCannonSmallAgile5,200000000,1241,0,620.5
WeaponCannonSmallDefense3,200000000,931,0,465.5
WeaponCannonSmallDefense4,200000000,1055,0,527.5
WeaponCannonSmallDefense5,200000000,1241,0,620.5
WeaponCannonSmallHeavy3,200000000,931,0,465.5
WeaponCannonSmallHeavy4,200000000,1055,0,527.5
WeaponCannonSmallHeavy5,200000000,1241,0,620.5
WeaponCannonSmallPrecision3,200000000,931,0,465.5
WeaponCannonSmallPrecision4,200000000,1055,0,527.5
WeaponCannonSmallPrecision5,200000000,1241,0,620.5
WeaponLaserExtraSmall1,200000000,142,0,71
WeaponLaserExtraSmallAgile3,200000000,177,0,88.5
WeaponLaserExtraSmallAgile4,200000000,201,0,100.5
WeaponLaserExtraSmallAgile5,200000000,236,0,118
WeaponLaserExtraSmallDefense3,200000000,177,0,88.5
WeaponLaserExtraSmallDefense4,200000000,201,0,100.5
WeaponLaserExtraSmallDefense5,200000000,236,0,118
WeaponLaserExtraSmallHeavy3,200000000,177,0,88.5
WeaponLaserExtraSmallHeavy4,200000000,201,0,100.5
WeaponLaserExtraSmallHeavy5,200000000,236,0,118
WeaponLaserExtraSmallPrecision3,200000000,177,0,88.5
WeaponLaserExtraSmallPrecision4,200000000,201,0,100.5
WeaponLaserExtraSmallPrecision5,200000000,236,0,118
WeaponLaserLarge1,200000000,35300,0,17650
WeaponLaserLargeAgile3,200000000,44100,0,22050
WeaponLaserLargeAgile4,200000000,50000,0,25000
WeaponLaserLargeAgile5,200000000,58800,0,29400
WeaponLaserLargeDefense3,200000000,44100,0,22050
WeaponLaserLargeDefense4,200000000,50000,0,25000
WeaponLaserLargeDefense5,200000000,58800,0,29400
WeaponLaserLargeHeavy3,200000000,44100,0,22050
WeaponLaserLargeHeavy4,200000000,50000,0,25000
WeaponLaserLargeHeavy5,200000000,58800,0,29400
WeaponLaserLargePrecision3,200000000,44100,0,22050
WeaponLaserLargePrecision4,200000000,50000,0,25000
WeaponLaserLargePrecision5,200000000,58800,0,29400
WeaponLaserMedium1,200000000,6552,0,3276
WeaponLaserMediumAgile3,200000000,8190,0,4095
WeaponLaserMediumAgile4,200000000,9282,0,4641
WeaponLaserMediumAgile5,200000000,10900,0,5450
WeaponLaserMediumDefense3,200000000,8190,0,4095
WeaponLaserMediumDefense4,200000000,9282,0,4641
WeaponLaserMediumDefense5,200000000,10900,0,5450
WeaponLaserMediumHeavy3,200000000,8190,0,4095
WeaponLaserMediumHeavy4,200000000,9282,0,4641
WeaponLaserMediumHeavy5,200000000,10900,0,5450
WeaponLaserMediumPrecision3,200000000,8190,0,4095
WeaponLaserMediumPrecision4,200000000,9282,0,4641
WeaponLaserMediumPrecision5,200000000,10900,0,5450
WeaponLaserSmall1,200000000,732,0,366
WeaponLaserSmallAgile3,200000000,914,0,457
WeaponLaserSmallAgile4,200000000,1036,0,518
WeaponLaserSmallAgile5,200000000,1219,0,609.5
WeaponLaserSmallDefense3,200000000,914,0,457
WeaponLaserSmallDefense4,200000000,1036,0,518
WeaponLaserSmallDefense5,200000000,1219,0,609.5
WeaponLaserSmallHeavy3,200000000,914,0,457
WeaponLaserSmallHeavy4,200000000,1036,0,518
WeaponLaserSmallHeavy5,200000000,1219,0,609.5
WeaponLaserSmallPrecision3,200000000,914,0,457
WeaponLaserSmallPrecision4,200000000,1036,0,518
WeaponLaserSmallPrecision5,200000000,1219,0,609.5
WeaponMissileExtraSmall1,200000000,248,0,124
WeaponMissileExtraSmallAgile3,200000000,310,0,155
WeaponMissileExtraSmallAgile4,200000000,352,0,176
WeaponMissileExtraSmallAgile5,200000000,414,0,207
WeaponMissileExtraSmallDefense3,200000000,310,0,155
WeaponMissileExtraSmallDefense4,200000000,352,0,176
WeaponMissileExtraSmallDefense5,200000000,414,0,207
WeaponMissileExtraSmallHeavy3,200000000,310,0,155
WeaponMissileExtraSmallHeavy4,200000000,352,0,176
WeaponMissileExtraSmallHeavy5,200000000,414,0,207
WeaponMissileExtraSmallPrecision3,200000000,310,0,155
WeaponMissileExtraSmallPrecision4,200000000,352,0,176
WeaponMissileExtraSmallPrecision5,200000000,414,0,207
WeaponMissileLarge1,200000000,48000,0,24000
WeaponMissileLargeAgile3,200000000,60000,0,30000
WeaponMissileLargeAgile4,200000000,68000,0,34000
WeaponMissileLargeAgile5,200000000,80000,0,40000
WeaponMissileLargeDefense3,200000000,60000,0,30000
WeaponMissileLargeDefense4,200000000,68000,0,34000
WeaponMissileLargeDefense5,200000000,80000,0,40000
WeaponMissileLargeHeavy3,200000000,60000,0,30000
WeaponMissileLargeHeavy4,200000000,68000,0,34000
WeaponMissileLargeHeavy5,200000000,80000,0,40000
WeaponMissileLargePrecision3,200000000,60000,0,30000
WeaponMissileLargePrecision4,200000000,68000,0,34000
WeaponMissileLargePrecision5,200000000,80000,0,40000
WeaponMissileMedium1,200000000,7434,0,3717
WeaponMissileMediumAgile3,200000000,9292,0,4646
WeaponMissileMediumAgile4,200000000,10500,0,5250
WeaponMissileMediumAgile5,200000000,12400,0,6200
WeaponMissileMediumDefense3,200000000,9292,0,4646
WeaponMissileMediumDefense4,200000000,10500,0,5250
WeaponMissileMediumDefense5,200000000,12400,0,6200
WeaponMissileMediumHeavy3,200000000,9292,0,4646
WeaponMissileMediumHeavy4,200000000,10500,0,5250
WeaponMissileMediumHeavy5,200000000,12400,0,6200
WeaponMissileMediumPrecision3,200000000,9292,0,4646
WeaponMissileMediumPrecision4,200000000,10500,0,5250
WeaponMissileMediumPrecision5,200000000,12400,0,6200
WeaponMissileSmall1,200000000,854,0,427
WeaponMissileSmallAgile3,200000000,1067,0,533.5
WeaponMissileSmallAgile4,200000000,1210,0,605
WeaponMissileSmallAgile5,200000000,1423,0,711.5
WeaponMissileSmallDefense3,200000000,1067,0,533.5
WeaponMissileSmallDefense4,200000000,1210,0,605
WeaponMissileSmallDefense5,200000000,1423,0,711.5
WeaponMissileSmallHeavy3,200000000,1067,0,533.5
WeaponMissileSmallHeavy4,200000000,1210,0,605
WeaponMissileSmallHeavy5,200000000,1423,0,711.5
WeaponMissileSmallPrecision3,200000000,1067,0,533.5
WeaponMissileSmallPrecision4,200000000,1210,0,605
WeaponMissileSmallPrecision5,200000000,1423,0,711.5
WeaponRailgunExtraSmall1,200000000,278,0,139
WeaponRailgunExtraSmallAgile3,200000000,348,0,174
WeaponRailgunExtraSmallAgile4,200000000,394,0,197
WeaponRailgunExtraSmallAgile5,200000000,464,0,232
WeaponRailgunExtraSmallDefense3,200000000,348,0,174
WeaponRailgunExtraSmallDefense4,200000000,394,0,197
WeaponRailgunExtraSmallDefense5,200000000,464,0,232
WeaponRailgunExtraSmallHeavy3,200000000,348,0,174
WeaponRailgunExtraSmallHeavy4,200000000,394,0,197
WeaponRailgunExtraSmallHeavy5,200000000,464,0,232
WeaponRailgunExtraSmallPrecision3,200000000,348,0,174
WeaponRailgunExtraSmallPrecision4,200000000,394,0,197
